"","Marital_Status","Income","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","ttlspend","ttlnum","age","child","familymember","Education_Master","Education_PhD","Education_undergraduate"
"211",2,72460,3140,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,1047,15,33,0,2,0,0,0
"212",2,77622,2989,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,714,20,32,2,4,0,1,0
"213",2,30732,3453,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,185,9,22,1,3,0,1,0
"214",1,63887,3572,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1245,27,40,1,2,0,0,0
"215",2,42011,3373,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,189,8,24,1,3,0,0,0
"216",2,51369,3525,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,14,26,1,3,0,0,0
"217",1,51537,3480,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1103,15,50,1,2,0,0,0
"218",2,79930,3603,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,1753,16,30,0,2,0,1,0
"219",2,34320,3046,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,17,3,16,1,3,0,1,0
"220",1,37070,3379,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,433,14,36,2,3,0,0,0
"221",1,81975,3453,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,1588,13,40,1,2,0,0,1
"222",2,38590,3323,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,22,3,31,1,3,0,0,0
"223",1,15033,2987,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,19,4,51,0,1,0,0,0
"224",2,62745,3376,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1117,26,37,1,3,0,1,0
"225",2,22212,3115,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,69,6,27,1,3,0,0,1
"226",2,23661,3120,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,23,4,20,1,3,1,0,0
"227",1,79761,3181,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,605,18,44,1,2,0,1,0
"228",1,7500,3098,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,57,7,29,1,2,0,0,0
"230",1,73455,3157,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,2088,21,34,0,1,0,0,0
"231",2,64961,3466,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,1009,14,44,1,3,0,0,0
"232",1,22804,3246,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,26,4,31,1,2,0,0,0
"233",2,73687,3126,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,1627,21,12,0,2,0,0,0
"234",2,61074,3594,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,1102,24,44,1,3,0,0,0
"235",2,31686,2937,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,17,4,38,2,4,0,1,0
"236",2,80134,3318,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1690,14,30,1,3,0,0,0
"237",2,75027,3449,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,1390,19,49,1,3,0,0,0
"238",2,67546,3580,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,19,14,0,2,0,1,0
"239",2,65176,3521,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1531,21,33,1,3,1,0,0
"240",1,31160,3199,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,64,5,27,1,2,1,0,0
"241",1,29938,3158,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,26,4,17,1,2,0,0,0
"242",1,102692,3363,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,1112,28,28,0,1,0,0,0
"243",2,26490,3558,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,210,9,44,0,2,0,0,1
"244",2,75702,3582,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,1148,21,35,2,4,0,0,0
"245",1,30899,3537,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,33,4,28,1,2,0,1,0
"246",2,63342,3534,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,1101,16,41,1,3,0,1,0
"247",1,45989,3528,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,322,12,38,1,2,0,0,0
"248",1,18701,3303,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,44,6,38,2,3,0,0,0
"249",1,40737,3116,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,17,3,45,3,4,0,1,0
"250",1,15287,3540,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,31,4,23,1,2,0,0,0
"251",1,69674,3316,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,845,22,34,2,3,0,1,0
"252",2,44159,2925,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,275,11,32,1,3,1,0,0
"253",2,37717,3496,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,25,3,24,1,3,0,1,0
"254",2,43776,3424,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,275,11,50,2,4,1,0,0
"255",2,38179,3385,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,90,7,36,2,4,1,0,0
"256",2,80124,2916,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,1495,18,39,0,2,0,0,0
"257",2,38097,3535,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,184,7,32,2,4,0,1,0
"258",2,72940,3288,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,981,12,32,0,2,0,0,0
"259",2,22070,3181,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,67,6,32,1,3,0,0,0
"260",1,69267,3558,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,1635,12,49,0,1,0,0,0
"261",1,31788,3014,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,60,7,19,1,2,1,0,0
"262",2,61905,3058,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,231,10,27,1,3,0,1,0
"263",2,29315,2997,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,48,6,42,2,4,0,0,0
"264",1,33378,3421,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,99,6,39,2,3,0,0,0
"265",2,66313,3199,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,770,21,39,1,3,0,1,0
"266",1,60714,3441,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,957,21,46,0,1,0,0,0
"267",2,77882,2973,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,818,11,21,0,2,1,0,0
"268",1,69867,3366,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,925,16,16,0,1,0,1,0
"269",1,63841,3347,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,21,34,1,2,1,0,0
"270",2,24480,3416,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,102,7,21,1,3,0,0,1
"271",2,51369,3525,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,14,26,1,3,0,0,0
"272",2,37760,3580,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,317,11,56,0,2,0,0,0
"273",2,65640,3033,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,461,14,28,1,3,0,1,0
"274",2,44319,2986,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,37,5,27,2,4,1,0,0
"275",2,30631,3265,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,70,6,28,1,3,0,0,0
"276",2,75278,3429,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,930,22,50,0,2,0,0,0
"277",2,50898,3450,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,859,20,46,2,4,1,0,0
"278",1,79946,2961,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,1478,21,36,0,1,0,0,0
"279",1,35416,3294,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,390,13,53,0,1,1,0,0
"280",2,32414,3273,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,52,4,18,0,2,0,0,1
"281",2,38361,3097,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,7,33,1,3,0,0,0
"282",2,82497,3519,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,1919,18,22,0,2,0,0,0
"283",2,16626,3078,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,68,6,31,2,4,0,0,0
"284",2,29672,3387,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,25,3,37,2,4,0,0,0
"285",2,55951,3588,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,1374,20,50,1,3,1,0,0
"286",1,35388,3392,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,32,4,14,1,2,0,0,1
"287",2,42386,3445,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,100,6,16,1,3,1,0,0
"288",1,68627,3446,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,825,11,20,0,1,0,0,0
"289",1,57912,3017,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,916,23,37,1,2,0,1,0
"290",1,35246,2987,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,62,7,44,2,3,0,0,0
"291",2,58821,3173,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,728,20,46,1,3,0,0,1
"292",2,46377,3033,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,90,6,24,1,3,0,1,0
"293",1,39747,2990,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,273,10,14,1,2,0,0,0
"294",2,23976,3097,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,66,7,18,1,3,0,0,0
"295",2,80950,3371,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,1213,22,41,0,2,1,0,0
"296",1,27038,3562,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,107,6,36,0,1,0,0,0
"297",1,77457,3029,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,1157,17,55,0,1,0,0,0
"298",2,64100,3205,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,546,17,38,1,3,1,0,0
"299",2,42670,3341,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,241,10,10,0,2,1,0,0
"300",1,12571,3075,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,53,7,26,1,2,0,0,0
"301",2,22574,3157,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,37,5,35,3,5,0,0,0
"302",1,70893,3421,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,1508,22,26,0,1,1,0,0
"303",2,54198,3107,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,235,10,36,2,4,0,0,0
"304",2,28839,3023,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,32,5,46,2,4,1,0,0
"305",2,40321,3248,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,102,6,30,2,4,0,0,0
"306",1,66503,3597,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,401,13,17,1,2,0,0,0
"307",2,30833,3261,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,28,4,51,2,4,0,0,0
"308",2,64795,3441,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,680,18,31,1,3,0,0,0
"309",2,34421,3276,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,30,3,28,1,3,0,0,0
"310",1,47025,3053,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,20,3,37,2,3,0,1,0
"311",1,64325,3420,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,1307,18,41,1,2,0,1,0
"312",1,40464,3447,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,630,18,49,1,2,0,0,0
"313",2,62187,3272,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,1283,17,45,0,2,0,0,0
"314",1,14849,3275,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,65,6,26,1,2,0,1,0
"315",2,27255,3147,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,37,4,18,1,3,0,0,0
"316",2,54432,3329,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,38,4,52,3,5,0,1,0
"317",1,29999,3414,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,160,8,16,1,2,0,1,0
"318",1,24072,3352,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,23,3,19,1,2,0,0,0
"319",1,33996,3204,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,71,5,13,0,1,0,1,0
"320",2,66334,3365,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,1161,17,46,1,3,0,1,0
"321",2,35178,3448,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,59,4,31,1,3,1,0,0
"322",2,22010,3277,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,33,5,19,1,3,0,0,0
"323",1,62204,3568,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,946,21,42,2,3,0,0,0
"324",1,75693,3483,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,1442,21,34,0,1,0,0,0
"325",2,30675,3507,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,62,4,30,1,3,0,0,0
"326",2,83003,3396,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,1674,21,37,0,2,0,0,0
"328",1,68655,3601,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,1538,20,14,0,1,0,0,0
"329",1,41411,3117,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,139,7,16,0,1,0,0,0
"330",2,55212,3496,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1182,17,33,1,3,0,1,0
"331",2,59292,3294,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,507,16,52,1,3,0,1,0
"332",2,27190,3231,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,18,3,29,1,3,0,0,1
"333",1,82623,3144,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,940,15,50,0,1,0,0,0
"334",2,44300,3284,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,42,4,37,2,4,0,0,0
"335",1,84835,2926,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,1190,14,32,0,1,0,0,0
"336",1,30372,3464,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,44,5,31,2,3,0,0,0
"337",2,33181,3090,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,16,3,26,1,3,1,0,0
"338",2,71113,3107,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,835,22,45,1,3,0,0,0
"339",2,71952,3448,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,1443,20,16,1,3,0,0,0
"340",1,69759,3157,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,1029,15,36,0,1,0,1,0
"341",2,72099,3523,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,1188,17,28,0,2,0,0,0
"342",1,60000,3467,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,1277,19,26,1,2,0,1,0
"343",1,38643,3125,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,49,5,24,2,3,0,0,0
"344",2,50737,3327,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,99,6,47,1,3,0,0,0
"345",2,68462,3477,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,1670,14,33,0,2,0,1,0
"346",2,65073,3226,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,900,13,59,0,2,1,0,0
"347",2,46681,3177,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,425,14,54,2,4,0,1,0
"348",2,78618,3552,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,2153,21,45,0,2,0,0,0
"349",1,62187,3012,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,636,18,33,1,2,0,1,0
"350",2,28442,3038,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,57,7,24,2,4,0,0,0
"351",2,37717,3496,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,25,3,24,1,3,0,1,0
"352",2,51479,3461,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,494,15,35,2,4,0,0,0
"353",1,54803,3590,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,693,17,33,1,2,0,0,0
"354",2,79530,3321,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,1348,25,42,0,2,0,0,0
"355",1,31615,3383,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,51,5,26,1,2,0,0,0
"356",2,72025,3502,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,1932,15,40,0,2,0,0,0
"357",1,52614,3488,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,990,14,27,1,2,0,1,0
"358",2,35684,2981,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,30,4,18,1,3,0,0,1
"359",2,48178,3522,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,254,10,27,2,4,0,0,0
"360",1,29548,3217,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,29,4,32,1,2,1,0,0
"361",1,63810,3508,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,1371,19,36,1,2,0,0,0
"362",1,38578,3285,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,73,6,30,2,3,0,1,0
"363",1,46098,3593,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,120,7,27,2,3,1,0,0
"364",1,22585,3381,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,81,4,32,0,1,0,0,0
"365",1,30279,3459,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,37,4,13,1,2,0,0,0
"366",2,66426,3183,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,1377,18,41,1,3,0,1,0
"367",1,30822,3293,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,51,4,33,1,2,0,0,0
"368",2,33581,3450,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,17,3,33,2,4,0,1,0
"369",2,19986,3140,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,22,3,17,1,3,0,0,0
"370",1,27421,3477,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,324,11,48,0,1,0,0,0
"371",2,35688,3589,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,211,9,29,3,5,0,0,1
"372",1,36143,3004,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,19,3,21,1,2,1,0,0
"373",1,10245,3323,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,41,5,31,1,2,0,0,0
"374",2,43795,3169,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,492,14,34,1,3,1,0,0
"375",2,63381,3545,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1005,22,42,1,3,0,0,0
"376",2,38823,3581,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,114,6,53,1,3,0,0,0
"377",1,83664,3330,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,1173,16,34,2,3,0,1,0
"378",2,90300,3090,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,1738,19,23,0,2,0,0,0
"379",2,62499,3115,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,222,10,23,1,3,1,0,0
"380",1,74293,2969,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,1127,15,9,0,1,0,0,0
"381",2,51012,3350,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,209,9,56,0,2,0,1,0
"382",2,70777,3037,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,787,20,34,1,3,1,0,0
"383",2,68682,3179,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,1598,23,11,0,2,0,1,0
"384",2,43824,3565,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,186,8,31,2,4,0,0,0
"385",2,15345,3580,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,47,4,18,1,3,0,0,0
"386",1,23442,3465,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,27,4,15,1,2,0,0,0
"387",2,14515,3510,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,96,7,22,1,3,0,0,1
"388",1,31395,3376,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,64,6,46,2,3,0,0,1
"389",2,75276,3553,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,1040,22,37,0,2,0,0,0
"390",1,42373,3231,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,163,8,28,2,3,0,0,0
"391",2,30507,3388,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,343,10,42,0,2,0,0,0
"392",1,55521,3163,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,1,446,15,47,3,4,0,1,0
"393",2,48006,2933,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,41,4,37,2,4,0,0,0
"394",1,27213,3581,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,70,6,30,1,2,0,1,0
"395",1,65808,2943,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0,272,11,31,2,3,0,1,0
"396",2,30351,3301,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,46,5,28,1,3,0,1,0
"397",2,50437,3533,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,490,16,39,2,4,0,0,0
"398",1,23616,3502,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,79,6,20,1,2,0,0,1
"399",2,53858,3510,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,915,13,26,1,3,0,0,0
"400",2,66465,3369,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,0,1485,32,47,1,3,0,1,0
"401",1,46923,3589,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,369,13,15,1,2,0,0,0
"402",2,75072,3435,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,1073,17,40,1,3,0,0,0
"403",2,75865,3003,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,0,1242,18,59,0,2,0,1,0
"404",2,19789,3134,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,78,6,27,1,3,0,0,1
"405",2,80134,3048,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,1378,20,8,0,2,0,0,0
"406",1,91065,3405,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,0,1,1474,25,21,0,1,0,0,0
"407",2,49505,3394,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,751,20,31,2,4,1,0,0
"408",2,37401,2967,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,48,5,29,1,3,0,1,0
"409",2,30096,2951,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,45,5,19,1,3,0,0,0
"410",2,18492,2937,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,10,3,20,1,3,1,0,0
"411",2,82584,3303,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,1,1435,15,28,0,2,1,0,0
"413",2,48686,3120,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,20,3,49,3,5,0,0,0
"414",2,92910,2979,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,0,1795,26,16,0,2,0,0,0
"415",2,75433,2998,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,0,1188,17,13,1,3,0,0,0
"416",2,10404,2969,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,0,43,5,13,1,3,0,0,1
"417",2,61314,3343,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,0,1008,22,34,1,3,0,0,0
"418",1,84865,3329,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,1,1688,15,41,0,1,0,1,0
"419",2,42387,3521,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,0,684,16,13,1,3,0,0,0
"420",2,67309,3435,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,1082,24,35,2,4,0,0,1
"421",2,75236,3129,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,0,1068,24,38,1,3,0,0,0
"422",1,30015,3060,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,0,57,5,32,1,2,0,0,0
"423",2,50943,3286,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,46,4,46,1,3,1,0,0
